"pais_origen","provincia_id","nombre_provincia","sexo","edad_quinquenal","amba","Cantidad"
"Estados Unidos",54,"Misiones","M","75 a 79","Resto del pais",1
"Estados Unidos",54,"Misiones","M","80 a 84","Resto del pais",2
"Estados Unidos",54,"Misiones","M","85 y más","Resto del pais",1
"Estados Unidos",58,"Neuquén","F","0 a 4","Resto del pais",2
"Estados Unidos",58,"Neuquén","F","10 a 14","Resto del pais",15
"Estados Unidos",58,"Neuquén","F","15 a 19","Resto del pais",22
"Estados Unidos",58,"Neuquén","F","20 a 24","Resto del pais",46
"Estados Unidos",58,"Neuquén","F","25 a 29","Resto del pais",47
"Estados Unidos",58,"Neuquén","F","30 a 34","Resto del pais",43
"Estados Unidos",58,"Neuquén","F","35 a 39","Resto del pais",19
"Estados Unidos",58,"Neuquén","F","40 a 44","Resto del pais",5
"Estados Unidos",58,"Neuquén","F","45 a 49","Resto del pais",11
"Estados Unidos",58,"Neuquén","F","5 a 9","Resto del pais",8
"Estados Unidos",58,"Neuquén","F","50 a 54","Resto del pais",9
"Estados Unidos",58,"Neuquén","F","55 a 59","Resto del pais",5
"Estados Unidos",58,"Neuquén","F","60 a 64","Resto del pais",10
"Estados Unidos",58,"Neuquén","F","65 a 69","Resto del pais",4
"Estados Unidos",58,"Neuquén","F","70 a 74","Resto del pais",4
"Estados Unidos",58,"Neuquén","F","75 a 79","Resto del pais",5
"Estados Unidos",58,"Neuquén","M","0 a 4","Resto del pais",2
"Estados Unidos",58,"Neuquén","M","10 a 14","Resto del pais",15
"Estados Unidos",58,"Neuquén","M","15 a 19","Resto del pais",30
"Estados Unidos",58,"Neuquén","M","20 a 24","Resto del pais",87
"Estados Unidos",58,"Neuquén","M","25 a 29","Resto del pais",115
"Estados Unidos",58,"Neuquén","M","30 a 34","Resto del pais",103
"Estados Unidos",58,"Neuquén","M","35 a 39","Resto del pais",20
"Estados Unidos",58,"Neuquén","M","40 a 44","Resto del pais",13
"Estados Unidos",58,"Neuquén","M","45 a 49","Resto del pais",16
"Estados Unidos",58,"Neuquén","M","5 a 9","Resto del pais",10
"Estados Unidos",58,"Neuquén","M","50 a 54","Resto del pais",14
"Estados Unidos",58,"Neuquén","M","55 a 59","Resto del pais",14
"Estados Unidos",58,"Neuquén","M","60 a 64","Resto del pais",13
"Estados Unidos",58,"Neuquén","M","65 a 69","Resto del pais",9
"Estados Unidos",58,"Neuquén","M","70 a 74","Resto del pais",6
"Estados Unidos",58,"Neuquén","M","75 a 79","Resto del pais",10
"Estados Unidos",58,"Neuquén","M","80 a 84","Resto del pais",1
"Estados Unidos",62,"Río Negro","F","0 a 4","Resto del pais",4
"Estados Unidos",62,"Río Negro","F","10 a 14","Resto del pais",14
"Estados Unidos",62,"Río Negro","F","15 a 19","Resto del pais",17
"Estados Unidos",62,"Río Negro","F","20 a 24","Resto del pais",19
"Estados Unidos",62,"Río Negro","F","25 a 29","Resto del pais",13
"Estados Unidos",62,"Río Negro","F","30 a 34","Resto del pais",16
"Estados Unidos",62,"Río Negro","F","35 a 39","Resto del pais",18
"Estados Unidos",62,"Río Negro","F","40 a 44","Resto del pais",19
"Estados Unidos",62,"Río Negro","F","45 a 49","Resto del pais",8
"Estados Unidos",62,"Río Negro","F","5 a 9","Resto del pais",9
"Estados Unidos",62,"Río Negro","F","50 a 54","Resto del pais",7
"Estados Unidos",62,"Río Negro","F","55 a 59","Resto del pais",9
"Estados Unidos",62,"Río Negro","F","60 a 64","Resto del pais",5
"Estados Unidos",62,"Río Negro","F","65 a 69","Resto del pais",4
"Estados Unidos",62,"Río Negro","F","70 a 74","Resto del pais",8
"Estados Unidos",62,"Río Negro","F","75 a 79","Resto del pais",3
"Estados Unidos",62,"Río Negro","M","0 a 4","Resto del pais",7
"Estados Unidos",62,"Río Negro","M","10 a 14","Resto del pais",23
"Estados Unidos",62,"Río Negro","M","15 a 19","Resto del pais",27
"Estados Unidos",62,"Río Negro","M","20 a 24","Resto del pais",25
"Estados Unidos",62,"Río Negro","M","25 a 29","Resto del pais",21
"Estados Unidos",62,"Río Negro","M","30 a 34","Resto del pais",23
"Estados Unidos",62,"Río Negro","M","35 a 39","Resto del pais",17
"Estados Unidos",62,"Río Negro","M","40 a 44","Resto del pais",15
"Estados Unidos",62,"Río Negro","M","45 a 49","Resto del pais",17
"Estados Unidos",62,"Río Negro","M","5 a 9","Resto del pais",5
"Estados Unidos",62,"Río Negro","M","50 a 54","Resto del pais",9
"Estados Unidos",62,"Río Negro","M","55 a 59","Resto del pais",20
"Estados Unidos",62,"Río Negro","M","60 a 64","Resto del pais",8
"Estados Unidos",62,"Río Negro","M","65 a 69","Resto del pais",9
"Estados Unidos",62,"Río Negro","M","70 a 74","Resto del pais",8
"Estados Unidos",62,"Río Negro","M","75 a 79","Resto del pais",10
"Estados Unidos",62,"Río Negro","M","80 a 84","Resto del pais",6
"Estados Unidos",62,"Río Negro","M","85 y más","Resto del pais",3
"Estados Unidos",66,"Salta","F","0 a 4","Resto del pais",5
"Estados Unidos",66,"Salta","F","10 a 14","Resto del pais",10
"Estados Unidos",66,"Salta","F","15 a 19","Resto del pais",21
"Estados Unidos",66,"Salta","F","20 a 24","Resto del pais",68
"Estados Unidos",66,"Salta","F","25 a 29","Resto del pais",70
"Estados Unidos",66,"Salta","F","30 a 34","Resto del pais",35
"Estados Unidos",66,"Salta","F","35 a 39","Resto del pais",16
"Estados Unidos",66,"Salta","F","40 a 44","Resto del pais",11
"Estados Unidos",66,"Salta","F","45 a 49","Resto del pais",6
"Estados Unidos",66,"Salta","F","5 a 9","Resto del pais",11
"Estados Unidos",66,"Salta","F","50 a 54","Resto del pais",7
"Estados Unidos",66,"Salta","F","55 a 59","Resto del pais",3
"Estados Unidos",66,"Salta","F","60 a 64","Resto del pais",8
"Estados Unidos",66,"Salta","F","65 a 69","Resto del pais",4
"Estados Unidos",66,"Salta","F","70 a 74","Resto del pais",6
"Estados Unidos",66,"Salta","F","75 a 79","Resto del pais",2
"Estados Unidos",66,"Salta","F","80 a 84","Resto del pais",2
"Estados Unidos",66,"Salta","F","85 y más","Resto del pais",2
"Estados Unidos",66,"Salta","M","0 a 4","Resto del pais",5
"Estados Unidos",66,"Salta","M","10 a 14","Resto del pais",15
"Estados Unidos",66,"Salta","M","15 a 19","Resto del pais",50
"Estados Unidos",66,"Salta","M","20 a 24","Resto del pais",141
"Estados Unidos",66,"Salta","M","25 a 29","Resto del pais",131
"Estados Unidos",66,"Salta","M","30 a 34","Resto del pais",133
"Estados Unidos",66,"Salta","M","35 a 39","Resto del pais",16
"Estados Unidos",66,"Salta","M","40 a 44","Resto del pais",8
"Estados Unidos",66,"Salta","M","45 a 49","Resto del pais",8
"Estados Unidos",66,"Salta","M","5 a 9","Resto del pais",12
"Estados Unidos",66,"Salta","M","50 a 54","Resto del pais",8
"Estados Unidos",66,"Salta","M","55 a 59","Resto del pais",8
"Estados Unidos",66,"Salta","M","60 a 64","Resto del pais",10
"Estados Unidos",66,"Salta","M","65 a 69","Resto del pais",14
"Estados Unidos",66,"Salta","M","70 a 74","Resto del pais",14
"Estados Unidos",66,"Salta","M","75 a 79","Resto del pais",7
"Estados Unidos",66,"Salta","M","80 a 84","Resto del pais",4
"Estados Unidos",70,"San Juan","F","10 a 14","Resto del pais",6
"Estados Unidos",70,"San Juan","F","15 a 19","Resto del pais",11
"Estados Unidos",70,"San Juan","F","20 a 24","Resto del pais",30
"Estados Unidos",70,"San Juan","F","25 a 29","Resto del pais",8
"Estados Unidos",70,"San Juan","F","30 a 34","Resto del pais",8
"Estados Unidos",70,"San Juan","F","35 a 39","Resto del pais",4
"Estados Unidos",70,"San Juan","F","40 a 44","Resto del pais",8
"Estados Unidos",70,"San Juan","F","45 a 49","Resto del pais",4
"Estados Unidos",70,"San Juan","F","5 a 9","Resto del pais",3
"Estados Unidos",70,"San Juan","F","50 a 54","Resto del pais",11
"Estados Unidos",70,"San Juan","F","55 a 59","Resto del pais",1
"Estados Unidos",70,"San Juan","F","60 a 64","Resto del pais",4
"Estados Unidos",70,"San Juan","F","65 a 69","Resto del pais",2
"Estados Unidos",70,"San Juan","F","70 a 74","Resto del pais",1
"Estados Unidos",70,"San Juan","M","0 a 4","Resto del pais",4
"Estados Unidos",70,"San Juan","M","10 a 14","Resto del pais",3
"Estados Unidos",70,"San Juan","M","15 a 19","Resto del pais",22
"Estados Unidos",70,"San Juan","M","20 a 24","Resto del pais",16
"Estados Unidos",70,"San Juan","M","25 a 29","Resto del pais",3
"Estados Unidos",70,"San Juan","M","30 a 34","Resto del pais",11
"Estados Unidos",70,"San Juan","M","35 a 39","Resto del pais",9
"Estados Unidos",70,"San Juan","M","40 a 44","Resto del pais",12
"Estados Unidos",70,"San Juan","M","45 a 49","Resto del pais",14
"Estados Unidos",70,"San Juan","M","5 a 9","Resto del pais",3
"Estados Unidos",70,"San Juan","M","50 a 54","Resto del pais",10
"Estados Unidos",70,"San Juan","M","55 a 59","Resto del pais",11
"Estados Unidos",70,"San Juan","M","60 a 64","Resto del pais",14
"Estados Unidos",70,"San Juan","M","65 a 69","Resto del pais",9
"Estados Unidos",70,"San Juan","M","70 a 74","Resto del pais",4
"Estados Unidos",70,"San Juan","M","75 a 79","Resto del pais",3
"Estados Unidos",70,"San Juan","M","80 a 84","Resto del pais",2
"Estados Unidos",74,"San Luis","F","10 a 14","Resto del pais",12
"Estados Unidos",74,"San Luis","F","15 a 19","Resto del pais",17
"Estados Unidos",74,"San Luis","F","20 a 24","Resto del pais",15
"Estados Unidos",74,"San Luis","F","25 a 29","Resto del pais",9
"Estados Unidos",74,"San Luis","F","30 a 34","Resto del pais",3
"Estados Unidos",74,"San Luis","F","35 a 39","Resto del pais",3
"Estados Unidos",74,"San Luis","F","40 a 44","Resto del pais",7
"Estados Unidos",74,"San Luis","F","45 a 49","Resto del pais",7
"Estados Unidos",74,"San Luis","F","5 a 9","Resto del pais",4
"Estados Unidos",74,"San Luis","F","50 a 54","Resto del pais",6
"Estados Unidos",74,"San Luis","F","55 a 59","Resto del pais",1
"Estados Unidos",74,"San Luis","F","65 a 69","Resto del pais",1
"Estados Unidos",74,"San Luis","M","0 a 4","Resto del pais",1
"Estados Unidos",74,"San Luis","M","10 a 14","Resto del pais",10
"Estados Unidos",74,"San Luis","M","15 a 19","Resto del pais",28
"Estados Unidos",74,"San Luis","M","20 a 24","Resto del pais",16
"Estados Unidos",74,"San Luis","M","25 a 29","Resto del pais",24
"Estados Unidos",74,"San Luis","M","30 a 34","Resto del pais",5
"Estados Unidos",74,"San Luis","M","35 a 39","Resto del pais",5
"Estados Unidos",74,"San Luis","M","40 a 44","Resto del pais",4
"Estados Unidos",74,"San Luis","M","45 a 49","Resto del pais",3
"Estados Unidos",74,"San Luis","M","5 a 9","Resto del pais",4
"Estados Unidos",74,"San Luis","M","50 a 54","Resto del pais",2
"Estados Unidos",74,"San Luis","M","55 a 59","Resto del pais",3
"Estados Unidos",74,"San Luis","M","60 a 64","Resto del pais",3
"Estados Unidos",74,"San Luis","M","65 a 69","Resto del pais",2
"Estados Unidos",74,"San Luis","M","70 a 74","Resto del pais",1
"Estados Unidos",74,"San Luis","M","80 a 84","Resto del pais",1
"Estados Unidos",78,"Santa Cruz","F","10 a 14","Resto del pais",5
"Estados Unidos",78,"Santa Cruz","F","15 a 19","Resto del pais",5
"Estados Unidos",78,"Santa Cruz","F","20 a 24","Resto del pais",2
"Estados Unidos",78,"Santa Cruz","F","25 a 29","Resto del pais",10
"Estados Unidos",78,"Santa Cruz","F","30 a 34","Resto del pais",4
"Estados Unidos",78,"Santa Cruz","F","35 a 39","Resto del pais",2
"Estados Unidos",78,"Santa Cruz","F","40 a 44","Resto del pais",1
"Estados Unidos",78,"Santa Cruz","F","45 a 49","Resto del pais",2
"Estados Unidos",78,"Santa Cruz","F","55 a 59","Resto del pais",3
"Estados Unidos",78,"Santa Cruz","F","60 a 64","Resto del pais",1
"Estados Unidos",78,"Santa Cruz","M","15 a 19","Resto del pais",9
"Estados Unidos",78,"Santa Cruz","M","20 a 24","Resto del pais",7
"Estados Unidos",78,"Santa Cruz","M","25 a 29","Resto del pais",30
"Estados Unidos",78,"Santa Cruz","M","30 a 34","Resto del pais",9
"Estados Unidos",78,"Santa Cruz","M","35 a 39","Resto del pais",1
"Estados Unidos",78,"Santa Cruz","M","45 a 49","Resto del pais",2
"Estados Unidos",78,"Santa Cruz","M","50 a 54","Resto del pais",1
"Estados Unidos",78,"Santa Cruz","M","60 a 64","Resto del pais",2
"Estados Unidos",78,"Santa Cruz","M","75 a 79","Resto del pais",1
"Estados Unidos",82,"Santa Fe","F","0 a 4","Resto del pais",15
"Estados Unidos",82,"Santa Fe","F","10 a 14","Resto del pais",38
"Estados Unidos",82,"Santa Fe","F","15 a 19","Resto del pais",145
"Estados Unidos",82,"Santa Fe","F","20 a 24","Resto del pais",147
"Estados Unidos",82,"Santa Fe","F","25 a 29","Resto del pais",114
"Estados Unidos",82,"Santa Fe","F","30 a 34","Resto del pais",96
"Estados Unidos",82,"Santa Fe","F","35 a 39","Resto del pais",51
"Estados Unidos",82,"Santa Fe","F","40 a 44","Resto del pais",53
"Estados Unidos",82,"Santa Fe","F","45 a 49","Resto del pais",48
"Estados Unidos",82,"Santa Fe","F","5 a 9","Resto del pais",18
"Estados Unidos",82,"Santa Fe","F","50 a 54","Resto del pais",75
"Estados Unidos",82,"Santa Fe","F","55 a 59","Resto del pais",53
"Estados Unidos",82,"Santa Fe","F","60 a 64","Resto del pais",15
"Estados Unidos",82,"Santa Fe","F","65 a 69","Resto del pais",12
"Estados Unidos",82,"Santa Fe","F","70 a 74","Resto del pais",1
"Estados Unidos",82,"Santa Fe","F","75 a 79","Resto del pais",4
"Estados Unidos",82,"Santa Fe","F","80 a 84","Resto del pais",1
"Estados Unidos",82,"Santa Fe","F","85 y más","Resto del pais",2
"Estados Unidos",82,"Santa Fe","M","0 a 4","Resto del pais",19
"Estados Unidos",82,"Santa Fe","M","10 a 14","Resto del pais",45
"Estados Unidos",82,"Santa Fe","M","15 a 19","Resto del pais",203
"Estados Unidos",82,"Santa Fe","M","20 a 24","Resto del pais",299
"Estados Unidos",82,"Santa Fe","M","25 a 29","Resto del pais",286
"Estados Unidos",82,"Santa Fe","M","30 a 34","Resto del pais",214
"Estados Unidos",82,"Santa Fe","M","35 a 39","Resto del pais",36
"Estados Unidos",82,"Santa Fe","M","40 a 44","Resto del pais",52
"Estados Unidos",82,"Santa Fe","M","45 a 49","Resto del pais",66
"Estados Unidos",82,"Santa Fe","M","5 a 9","Resto del pais",23
"Estados Unidos",82,"Santa Fe","M","50 a 54","Resto del pais",74
"Estados Unidos",82,"Santa Fe","M","55 a 59","Resto del pais",45
"Estados Unidos",82,"Santa Fe","M","60 a 64","Resto del pais",20
"Estados Unidos",82,"Santa Fe","M","65 a 69","Resto del pais",16
"Estados Unidos",82,"Santa Fe","M","70 a 74","Resto del pais",1
"Estados Unidos",82,"Santa Fe","M","75 a 79","Resto del pais",7
"Estados Unidos",82,"Santa Fe","M","80 a 84","Resto del pais",1
"Estados Unidos",82,"Santa Fe","M","85 y más","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","F","15 a 19","Resto del pais",4
"Estados Unidos",86,"Santiago del Estero","F","20 a 24","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","F","25 a 29","Resto del pais",4
"Estados Unidos",86,"Santiago del Estero","F","30 a 34","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","F","35 a 39","Resto del pais",1
"Estados Unidos",86,"Santiago del Estero","F","40 a 44","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","F","50 a 54","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","F","55 a 59","Resto del pais",1
"Estados Unidos",86,"Santiago del Estero","F","60 a 64","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","F","65 a 69","Resto del pais",1
"Estados Unidos",86,"Santiago del Estero","M","10 a 14","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","M","15 a 19","Resto del pais",5
"Estados Unidos",86,"Santiago del Estero","M","20 a 24","Resto del pais",4
"Estados Unidos",86,"Santiago del Estero","M","25 a 29","Resto del pais",5
"Estados Unidos",86,"Santiago del Estero","M","30 a 34","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","M","35 a 39","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","M","40 a 44","Resto del pais",6
"Estados Unidos",86,"Santiago del Estero","M","45 a 49","Resto del pais",3
"Estados Unidos",86,"Santiago del Estero","M","50 a 54","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","M","55 a 59","Resto del pais",5
"Estados Unidos",86,"Santiago del Estero","M","60 a 64","Resto del pais",2
"Estados Unidos",86,"Santiago del Estero","M","65 a 69","Resto del pais",4
"Estados Unidos",86,"Santiago del Estero","M","80 a 84","Resto del pais",1
"Estados Unidos",94,"Tierra Del Fuego","F","0 a 4","Resto del pais",1
"Estados Unidos",94,"Tierra Del Fuego","F","10 a 14","Resto del pais",3
"Estados Unidos",94,"Tierra Del Fuego","F","15 a 19","Resto del pais",10
"Estados Unidos",94,"Tierra Del Fuego","F","20 a 24","Resto del pais",7
"Estados Unidos",94,"Tierra Del Fuego","F","25 a 29","Resto del pais",1
"Estados Unidos",94,"Tierra Del Fuego","F","30 a 34","Resto del pais",3
"Estados Unidos",94,"Tierra Del Fuego","F","35 a 39","Resto del pais",2
"Estados Unidos",94,"Tierra Del Fuego","F","40 a 44","Resto del pais",2
"Estados Unidos",94,"Tierra Del Fuego","F","45 a 49","Resto del pais",3
"Estados Unidos",94,"Tierra Del Fuego","F","5 a 9","Resto del pais",4
"Estados Unidos",94,"Tierra Del Fuego","F","50 a 54","Resto del pais",3
"Estados Unidos",94,"Tierra Del Fuego","F","65 a 69","Resto del pais",2
"Estados Unidos",94,"Tierra Del Fuego","M","15 a 19","Resto del pais",8
"Estados Unidos",94,"Tierra Del Fuego","M","20 a 24","Resto del pais",6
"Estados Unidos",94,"Tierra Del Fuego","M","25 a 29","Resto del pais",7
"Estados Unidos",94,"Tierra Del Fuego","M","30 a 34","Resto del pais",2
"Estados Unidos",94,"Tierra Del Fuego","M","35 a 39","Resto del pais",2
"Estados Unidos",94,"Tierra Del Fuego","M","40 a 44","Resto del pais",4
"Estados Unidos",94,"Tierra Del Fuego","M","45 a 49","Resto del pais",5
"Estados Unidos",94,"Tierra Del Fuego","M","55 a 59","Resto del pais",3
"Estados Unidos",94,"Tierra Del Fuego","M","65 a 69","Resto del pais",1
"Estados Unidos",94,"Tierra Del Fuego","M","70 a 74","Resto del pais",1
"Estados Unidos",94,"Tierra Del Fuego","M","75 a 79","Resto del pais",1
"Estados Unidos",90,"Tucumán","F","0 a 4","Resto del pais",3
"Estados Unidos",90,"Tucumán","F","10 a 14","Resto del pais",15
"Estados Unidos",90,"Tucumán","F","15 a 19","Resto del pais",19
"Estados Unidos",90,"Tucumán","F","20 a 24","Resto del pais",41
"Estados Unidos",90,"Tucumán","F","25 a 29","Resto del pais",20
"Estados Unidos",90,"Tucumán","F","30 a 34","Resto del pais",12
"Estados Unidos",90,"Tucumán","F","35 a 39","Resto del pais",7
"Estados Unidos",90,"Tucumán","F","40 a 44","Resto del pais",6
"Estados Unidos",90,"Tucumán","F","45 a 49","Resto del pais",6
"Estados Unidos",90,"Tucumán","F","5 a 9","Resto del pais",6
"Estados Unidos",90,"Tucumán","F","50 a 54","Resto del pais",10
"Estados Unidos",90,"Tucumán","F","55 a 59","Resto del pais",6
"Estados Unidos",90,"Tucumán","F","60 a 64","Resto del pais",4
"Estados Unidos",90,"Tucumán","F","65 a 69","Resto del pais",3
"Estados Unidos",90,"Tucumán","F","70 a 74","Resto del pais",2
"Estados Unidos",90,"Tucumán","F","80 a 84","Resto del pais",1
"Estados Unidos",90,"Tucumán","M","0 a 4","Resto del pais",5
"Estados Unidos",90,"Tucumán","M","10 a 14","Resto del pais",13
"Estados Unidos",90,"Tucumán","M","15 a 19","Resto del pais",31
"Estados Unidos",90,"Tucumán","M","20 a 24","Resto del pais",57
"Estados Unidos",90,"Tucumán","M","25 a 29","Resto del pais",41
"Estados Unidos",90,"Tucumán","M","30 a 34","Resto del pais",11
"Estados Unidos",90,"Tucumán","M","35 a 39","Resto del pais",8
"Estados Unidos",90,"Tucumán","M","40 a 44","Resto del pais",8
"Estados Unidos",90,"Tucumán","M","45 a 49","Resto del pais",5
"Estados Unidos",90,"Tucumán","M","5 a 9","Resto del pais",2
"Estados Unidos",90,"Tucumán","M","50 a 54","Resto del pais",3
"Estados Unidos",90,"Tucumán","M","55 a 59","Resto del pais",9
"Estados Unidos",90,"Tucumán","M","60 a 64","Resto del pais",4
"Estados Unidos",90,"Tucumán","M","65 a 69","Resto del pais",4
"Estados Unidos",90,"Tucumán","M","70 a 74","Resto del pais",2
"Estados Unidos",90,"Tucumán","M","80 a 84","Resto del pais",1
"Estados Unidos",90,"Tucumán","M","85 y más","Resto del pais",1
"Francia",6,"Buenos Aires","F","0 a 4","AMBA",10
"Francia",6,"Buenos Aires","F","10 a 14","AMBA",36
"Francia",6,"Buenos Aires","F","15 a 19","AMBA",59
"Francia",6,"Buenos Aires","F","20 a 24","AMBA",43
"Francia",6,"Buenos Aires","F","25 a 29","AMBA",34
"Francia",6,"Buenos Aires","F","30 a 34","AMBA",64
"Francia",6,"Buenos Aires","F","35 a 39","AMBA",60
"Francia",6,"Buenos Aires","F","40 a 44","AMBA",45
"Francia",6,"Buenos Aires","F","45 a 49","AMBA",39
"Francia",6,"Buenos Aires","F","5 a 9","AMBA",18
"Francia",6,"Buenos Aires","F","50 a 54","AMBA",32
"Francia",6,"Buenos Aires","F","55 a 59","AMBA",47
"Francia",6,"Buenos Aires","F","60 a 64","AMBA",34
"Francia",6,"Buenos Aires","F","65 a 69","AMBA",23
"Francia",6,"Buenos Aires","F","70 a 74","AMBA",46
"Francia",6,"Buenos Aires","F","75 a 79","AMBA",84
"Francia",6,"Buenos Aires","F","80 a 84","AMBA",59
"Francia",6,"Buenos Aires","F","85 y más","AMBA",54
"Francia",6,"Buenos Aires","M","0 a 4","AMBA",21
"Francia",6,"Buenos Aires","M","10 a 14","AMBA",39
"Francia",6,"Buenos Aires","M","15 a 19","AMBA",39
"Francia",6,"Buenos Aires","M","20 a 24","AMBA",31
"Francia",6,"Buenos Aires","M","25 a 29","AMBA",39
"Francia",6,"Buenos Aires","M","30 a 34","AMBA",57
"Francia",6,"Buenos Aires","M","35 a 39","AMBA",48
"Francia",6,"Buenos Aires","M","40 a 44","AMBA",51
"Francia",6,"Buenos Aires","M","45 a 49","AMBA",64
"Francia",6,"Buenos Aires","M","5 a 9","AMBA",25
"Francia",6,"Buenos Aires","M","50 a 54","AMBA",59
"Francia",6,"Buenos Aires","M","55 a 59","AMBA",49
"Francia",6,"Buenos Aires","M","60 a 64","AMBA",29
"Francia",6,"Buenos Aires","M","65 a 69","AMBA",19
"Francia",6,"Buenos Aires","M","70 a 74","AMBA",40
"Francia",6,"Buenos Aires","M","75 a 79","AMBA",60
"Francia",6,"Buenos Aires","M","80 a 84","AMBA",44
"Francia",6,"Buenos Aires","M","85 y más","AMBA",39
"Francia",6,"Buenos Aires","F","0 a 4","Resto del pais",7
"Francia",6,"Buenos Aires","F","10 a 14","Resto del pais",4
"Francia",6,"Buenos Aires","F","15 a 19","Resto del pais",8
"Francia",6,"Buenos Aires","F","20 a 24","Resto del pais",8
"Francia",6,"Buenos Aires","F","25 a 29","Resto del pais",17
"Francia",6,"Buenos Aires","F","30 a 34","Resto del pais",20
"Francia",6,"Buenos Aires","F","35 a 39","Resto del pais",18
"Francia",6,"Buenos Aires","F","40 a 44","Resto del pais",20
"Francia",6,"Buenos Aires","F","45 a 49","Resto del pais",8
"Francia",6,"Buenos Aires","F","5 a 9","Resto del pais",3
"Francia",6,"Buenos Aires","F","50 a 54","Resto del pais",7
"Francia",6,"Buenos Aires","F","55 a 59","Resto del pais",6
"Francia",6,"Buenos Aires","F","60 a 64","Resto del pais",7
"Francia",6,"Buenos Aires","F","65 a 69","Resto del pais",11
"Francia",6,"Buenos Aires","F","70 a 74","Resto del pais",31
"Francia",6,"Buenos Aires","F","75 a 79","Resto del pais",26
"Francia",6,"Buenos Aires","F","80 a 84","Resto del pais",18
"Francia",6,"Buenos Aires","F","85 y más","Resto del pais",13
"Francia",6,"Buenos Aires","M","0 a 4","Resto del pais",17
"Francia",6,"Buenos Aires","M","10 a 14","Resto del pais",5
"Francia",6,"Buenos Aires","M","15 a 19","Resto del pais",15
"Francia",6,"Buenos Aires","M","20 a 24","Resto del pais",5
"Francia",6,"Buenos Aires","M","25 a 29","Resto del pais",11
"Francia",6,"Buenos Aires","M","30 a 34","Resto del pais",20
"Francia",6,"Buenos Aires","M","35 a 39","Resto del pais",20
"Francia",6,"Buenos Aires","M","40 a 44","Resto del pais",18
"Francia",6,"Buenos Aires","M","45 a 49","Resto del pais",13
"Francia",6,"Buenos Aires","M","5 a 9","Resto del pais",8
"Francia",6,"Buenos Aires","M","50 a 54","Resto del pais",21
"Francia",6,"Buenos Aires","M","55 a 59","Resto del pais",17
"Francia",6,"Buenos Aires","M","60 a 64","Resto del pais",5
"Francia",6,"Buenos Aires","M","65 a 69","Resto del pais",11
"Francia",6,"Buenos Aires","M","70 a 74","Resto del pais",16
"Francia",6,"Buenos Aires","M","75 a 79","Resto del pais",26
"Francia",6,"Buenos Aires","M","80 a 84","Resto del pais",17
"Francia",6,"Buenos Aires","M","85 y más","Resto del pais",10
"Francia",10,"Catamarca","F","10 a 14","Resto del pais",1
"Francia",10,"Catamarca","F","20 a 24","Resto del pais",1
"Francia",10,"Catamarca","F","35 a 39","Resto del pais",2
"Francia",10,"Catamarca","F","40 a 44","Resto del pais",1
"Francia",10,"Catamarca","F","50 a 54","Resto del pais",1
"Francia",10,"Catamarca","F","55 a 59","Resto del pais",1
"Francia",10,"Catamarca","F","60 a 64","Resto del pais",3
"Francia",10,"Catamarca","F","65 a 69","Resto del pais",1
"Francia",10,"Catamarca","F","70 a 74","Resto del pais",1
"Francia",10,"Catamarca","F","75 a 79","Resto del pais",1
"Francia",10,"Catamarca","M","10 a 14","Resto del pais",2
"Francia",10,"Catamarca","M","25 a 29","Resto del pais",1
"Francia",10,"Catamarca","M","35 a 39","Resto del pais",1
"Francia",10,"Catamarca","M","40 a 44","Resto del pais",1
"Francia",10,"Catamarca","M","45 a 49","Resto del pais",2
"Francia",10,"Catamarca","M","50 a 54","Resto del pais",3
"Francia",10,"Catamarca","M","55 a 59","Resto del pais",1
"Francia",10,"Catamarca","M","60 a 64","Resto del pais",3
"Francia",10,"Catamarca","M","65 a 69","Resto del pais",2
"Francia",10,"Catamarca","M","70 a 74","Resto del pais",3
"Francia",10,"Catamarca","M","85 y más","Resto del pais",1
"Francia",22,"Chaco","F","25 a 29","Resto del pais",1
"Francia",22,"Chaco","F","30 a 34","Resto del pais",1
"Francia",22,"Chaco","F","35 a 39","Resto del pais",1
"Francia",22,"Chaco","F","45 a 49","Resto del pais",1
"Francia",22,"Chaco","F","55 a 59","Resto del pais",1
"Francia",22,"Chaco","F","65 a 69","Resto del pais",1
"Francia",22,"Chaco","F","80 a 84","Resto del pais",2
"Francia",22,"Chaco","M","30 a 34","Resto del pais",1
"Francia",22,"Chaco","M","45 a 49","Resto del pais",1
"Francia",22,"Chaco","M","55 a 59","Resto del pais",1
"Francia",22,"Chaco","M","60 a 64","Resto del pais",1
"Francia",22,"Chaco","M","70 a 74","Resto del pais",4
"Francia",22,"Chaco","M","75 a 79","Resto del pais",1
"Francia",26,"Chubut","F","0 a 4","Resto del pais",1
"Francia",26,"Chubut","F","10 a 14","Resto del pais",2
